account_from;account_to;sender;receiver;amount;channel;currency;date;flag;location;transaction_type;transaction_id
Account 4;Account 6;Businesses 4;Businesses 6;208.18;Paym;GBP;16/09/2021 9:03;transaction;UK;0.1;24830
Account 4;Account 6;Businesses 4;Businesses 6;616.88;Paym;GBP;16/09/2021 9:03;transaction;UK;0.1;24831
Account 4;Account 6;Businesses 4;Businesses 6;1193.84;Paym;GBP;16/09/2021 9:03;transaction;UK;0.1;24832
Account 4;Account 6;Businesses 4;Businesses 6;86.11;LINK;GBP;16/09/2021 9:03;transaction;UK;0.1;24833
Account 4;Account 6;Businesses 4;Businesses 6;1072.45;Bacs;GBP;16/09/2021 9:03;transaction;UK;0.1;24834
Account 4;Account 6;Businesses 4;Businesses 6;2604.17;CHAPS;GBP;16/09/2021 9:03;transaction;UK;0.1;24835
Account 4;Account 6;Businesses 4;Businesses 6;378.51;LINK;GBP;16/09/2021 9:03;transaction;UK;0.1;24836
Account 4;Account 6;Businesses 4;Businesses 6;763.52;CHAPS;GBP;16/09/2021 9:03;transaction;UK;0.1;24837
Account 4;Account 6;Businesses 4;Businesses 6;712.68;Bacs;GBP;16/09/2021 9:03;transaction;UK;0.1;24838
Account 4;Account 6;Businesses 4;Businesses 6;159.22;Paym;GBP;16/09/2021 9:03;transaction;UK;0.1;24839
Account 4;Account 6;Businesses 4;Businesses 6;7830.97;C&CCC;GBP;16/09/2021 9:03;transaction;UK;1.1;24840
Account 4;Account 6;Businesses 4;Businesses 6;1218.11;Bacs;GBP;16/09/2021 9:03;transaction;UK;0.1;24841
Account 4;Account 6;Businesses 4;Businesses 6;3442.62;Paym;GBP;16/09/2021 9:03;transaction;UK;0.1;24842
Account 4;Account 6;Businesses 4;Businesses 6;411.73;C&CCC;GBP;16/09/2021 9:03;transaction;UK;0.1;24843
Account 4;Account 6;Businesses 4;Businesses 6;2467.53;FPS;GBP;16/09/2021 9:03;transaction;UK;0.1;24844
Account 4;Account 6;Businesses 4;Businesses 6;1153.28;FPS;GBP;16/09/2021 9:03;transaction;UK;0.1;24845
Account 4;Account 6;Businesses 4;Businesses 6;694.86;LINK;GBP;16/09/2021 9:03;transaction;UK;0.1;24846
Account 4;Account 6;Businesses 4;Businesses 6;670.35;FPS;GBP;16/09/2021 9:03;transaction;UK;0.1;24847
Account 4;Account 6;Businesses 4;Businesses 6;7.61;FPS;GBP;16/09/2021 9:03;transaction;UK;0.1;24848
Account 4;Account 6;Businesses 4;Businesses 6;2888.33;FPS;GBP;16/09/2021 9:03;transaction;UK;0.1;24849
Account 4;Account 6;Businesses 4;Businesses 6;81.55;C&CCC;GBP;16/09/2021 9:03;transaction;UK;0.1;24850
Account 55;Account 30;Individuals 45;Individuals 20;3.47;LINK;GBP;16/09/2021 9:03;transaction;UK;0.2;24851
Account 55;Account 0;Individuals 45;Fraudulent_businesses 0;27.4;C&CCC;GBP;16/09/2021 9:03;transaction;UK;0.2;24852
Account 55;Account 0;Individuals 45;Fraudulent_businesses 0;19.79;FPS;GBP;16/09/2021 9:03;transaction;UK;0.2;24853
Account 55;Account 30;Individuals 45;Individuals 20;26.69;Paym;GBP;16/09/2021 9:03;transaction;UK;0.2;24854
Account 2;Account 5;Businesses 2;Businesses 5;296.67;Bacs;GBP;16/09/2021 9:03;transaction;UK;0.1;24855
Account 63;Account 15;Individuals 53;Fraudulent_individuals 5;27.86;C&CCC;GBP;16/09/2021 9:03;transaction;UK;0.2;24856
Account 63;Account 15;Individuals 53;Fraudulent_individuals 5;19.03;CHAPS;GBP;16/09/2021 9:03;transaction;UK;0.2;24857
Account 63;Account 15;Individuals 53;Fraudulent_individuals 5;69.18;FPS;GBP;16/09/2021 9:03;transaction;UK;0.2;24858
Account 63;Account 15;Individuals 53;Fraudulent_individuals 5;32.2;C&CCC;GBP;16/09/2021 9:03;transaction;UK;0.2;24859
Account 46;Account 52;Individuals 36;Individuals 42;58.72;Paym;GBP;16/09/2021 9:03;transaction;UK;0.2;24860
Account 46;Account 52;Individuals 36;Individuals 42;58.93;Paym;GBP;16/09/2021 9:03;transaction;UK;0.2;24861
Account 46;Account 52;Individuals 36;Individuals 42;33.74;Bacs;GBP;16/09/2021 9:03;transaction;UK;0.2;24862
Account 46;Account 52;Individuals 36;Individuals 42;3.62;Paym;GBP;16/09/2021 9:03;transaction;UK;0.2;24863
Account 9;Account 6;Businesses 9;Businesses 6;1569.29;FPS;GBP;16/09/2021 9:03;transaction;UK;0.1;24864
Account 37;Account 78;Individuals 27;Individuals 68;49.04;Paym;GBP;16/09/2021 9:03;transaction;UK;0.2;24865
Account 13;Account 80;Fraudulent_individuals 3;Individuals 70;5.59;CHAPS;GBP;16/09/2021 9:03;transaction;UK;0.2;24866
Account 80;Account 60;Individuals 70;Individuals 50;60.17;LINK;GBP;16/09/2021 9:03;transaction;UK;0.2;24867
Account 80;Account 7;Individuals 70;Businesses 7;6.88;C&CCC;GBP;16/09/2021 9:03;transaction;UK;0.2;24868
Account 72;Account 27;Individuals 62;Individuals 17;51.27;FPS;GBP;16/09/2021 9:03;transaction;UK;0.2;24869
Account 1;Account 6;Businesses 1;Businesses 6;3146.91;Bacs;GBP;16/09/2021 9:03;transaction;UK;0.1;24870
Account 1;Account 6;Businesses 1;Businesses 6;2162.75;CHAPS;GBP;16/09/2021 9:03;transaction;UK;0.1;24871
Account 76;Account 91;Individuals 66;Individuals 81;175.29;CHAPS;GBP;16/09/2021 9:03;transaction;UK;0.2;24872
Account 3;Account 9;Businesses 3;Businesses 9;3789.77;C&CCC;GBP;16/09/2021 9:03;transaction;UK;1.1;24873
Account 3;Account 9;Businesses 3;Businesses 9;241.53;CHAPS;GBP;16/09/2021 9:03;transaction;UK;0.1;24874
Account 3;Account 9;Businesses 3;Businesses 9;4264.27;Paym;GBP;16/09/2021 9:03;transaction;UK;0.1;24875
Account 3;Account 9;Businesses 3;Businesses 9;215.16;LINK;GBP;16/09/2021 9:03;transaction;UK;3.3;24876
Account 3;Account 9;Businesses 3;Businesses 9;2471.96;Paym;GBP;16/09/2021 9:03;transaction;UK;0.1;24877
Account 3;Account 9;Businesses 3;Businesses 9;992.22;LINK;GBP;16/09/2021 9:03;transaction;UK;0.1;24878
Account 3;Account 9;Businesses 3;Businesses 9;262.54;Bacs;GBP;16/09/2021 9:03;transaction;UK;0.1;24879
Account 3;Account 9;Businesses 3;Businesses 9;2467.17;CHAPS;GBP;16/09/2021 9:03;transaction;UK;0.1;24880
Account 20;Account 24;Individuals 10;Individuals 14;26.55;Paym;GBP;16/09/2021 9:03;transaction;UK;0.2;24881
Account 20;Account 24;Individuals 10;Individuals 14;52.9;Bacs;GBP;16/09/2021 9:03;transaction;UK;0.2;24882
Account 23;Account 65;Individuals 13;Individuals 55;40.83;C&CCC;GBP;16/09/2021 9:03;transaction;UK;0.2;24883
Account 56;Account 92;Individuals 46;Individuals 82;16.88;LINK;GBP;16/09/2021 9:03;transaction;UK;0.2;24884
Account 31;Account 9;Individuals 21;Businesses 9;59.45;LINK;GBP;16/09/2021 9:03;transaction;UK;0.2;24885
Account 31;Account 66;Individuals 21;Individuals 56;3.66;Paym;GBP;16/09/2021 9:03;transaction;UK;0.2;24886
Account 31;Account 66;Individuals 21;Individuals 56;19.22;Paym;GBP;16/09/2021 9:03;transaction;UK;0.2;24887
Account 42;Account 56;Individuals 32;Individuals 46;186.11;CHAPS;GBP;16/09/2021 9:03;transaction;UK;0.2;24888
Account 42;Account 56;Individuals 32;Individuals 46;32.48;FPS;GBP;16/09/2021 9:03;transaction;UK;0.2;24889
Account 42;Account 56;Individuals 32;Individuals 46;27.19;LINK;GBP;16/09/2021 9:03;transaction;UK;0.2;24890
Account 42;Account 56;Individuals 32;Individuals 46;12.9;C&CCC;GBP;16/09/2021 9:03;transaction;UK;0.2;24891
Account 42;Account 56;Individuals 32;Individuals 46;39.31;Bacs;GBP;16/09/2021 9:03;transaction;UK;0.2;24892
Account 42;Account 56;Individuals 32;Individuals 46;27.86;Bacs;GBP;16/09/2021 9:03;transaction;UK;0.2;24893
Account 42;Account 56;Individuals 32;Individuals 46;51.51;CHAPS;GBP;16/09/2021 9:03;transaction;UK;0.2;24894
Account 42;Account 1;Individuals 32;Businesses 1;6.32;Bacs;GBP;16/09/2021 9:03;transaction;UK;0.2;24895
Account 42;Account 56;Individuals 32;Individuals 46;18.82;FPS;GBP;16/09/2021 9:03;transaction;UK;0.2;24896
Account 42;Account 1;Individuals 32;Businesses 1;60.01;Bacs;GBP;16/09/2021 9:03;transaction;UK;0.2;24897
Account 42;Account 56;Individuals 32;Individuals 46;16.83;FPS;GBP;16/09/2021 9:03;transaction;UK;0.2;24898
Account 42;Account 56;Individuals 32;Individuals 46;27.49;LINK;GBP;16/09/2021 9:03;transaction;UK;0.2;24899
Account 42;Account 56;Individuals 32;Individuals 46;27.18;C&CCC;GBP;16/09/2021 9:03;transaction;UK;0.2;24900
Account 42;Account 56;Individuals 32;Individuals 46;33.61;C&CCC;GBP;16/09/2021 9:03;transaction;UK;0.2;24901
Account 42;Account 56;Individuals 32;Individuals 46;3.62;Paym;GBP;16/09/2021 9:03;transaction;UK;0.2;24902
Account 77;Account 57;Individuals 67;Individuals 47;17.91;FPS;GBP;16/09/2021 9:03;transaction;UK;0.2;24903
Account 26;Account 58;Individuals 16;Individuals 48;59.48;Bacs;GBP;16/09/2021 9:03;transaction;UK;0.2;24904
Account 6;Account 8;Businesses 6;Businesses 8;159.59;CHAPS;GBP;16/09/2021 9:03;transaction;UK;0.1;24905
Account 6;Account 8;Businesses 6;Businesses 8;927.79;C&CCC;GBP;16/09/2021 9:03;transaction;UK;0.1;24906
Account 6;Account 8;Businesses 6;Businesses 8;555.1;CHAPS;GBP;16/09/2021 9:03;transaction;UK;0.1;24907
Account 6;Account 8;Businesses 6;Businesses 8;349.49;C&CCC;GBP;16/09/2021 9:03;transaction;UK;0.1;24908
Account 6;Account 8;Businesses 6;Businesses 8;1045.21;C&CCC;GBP;16/09/2021 9:03;transaction;UK;0.1;24909
Account 6;Account 8;Businesses 6;Businesses 8;162.78;LINK;GBP;16/09/2021 9:03;transaction;UK;0.1;24910
Account 6;Account 8;Businesses 6;Businesses 8;343.09;CHAPS;GBP;16/09/2021 9:03;transaction;UK;0.1;24911
Account 6;Account 8;Businesses 6;Businesses 8;1457.17;C&CCC;GBP;16/09/2021 9:03;transaction;UK;0.1;24912
Account 6;Account 8;Businesses 6;Businesses 8;1483.71;CHAPS;GBP;16/09/2021 9:03;transaction;UK;0.1;24913
Account 6;Account 8;Businesses 6;Businesses 8;551.72;CHAPS;GBP;16/09/2021 9:03;transaction;UK;0.1;24914
Account 6;Account 8;Businesses 6;Businesses 8;2010.49;Bacs;GBP;16/09/2021 9:03;transaction;UK;0.1;24915
Account 6;Account 8;Businesses 6;Businesses 8;46.69;C&CCC;GBP;16/09/2021 9:03;transaction;UK;0.1;24916
Account 44;Account 60;Individuals 34;Individuals 50;0.97;FPS;GBP;16/09/2021 9:03;transaction;UK;0.2;24917
Account 27;Account 14;Individuals 17;Fraudulent_individuals 4;172.83;Paym;GBP;16/09/2021 9:03;transaction;UK;0.2;24918
Account 27;Account 14;Individuals 17;Fraudulent_individuals 4;58.55;CHAPS;GBP;16/09/2021 9:03;transaction;UK;0.2;24919
Account 27;Account 14;Individuals 17;Fraudulent_individuals 4;17.91;FPS;GBP;16/09/2021 9:03;transaction;UK;0.2;24920
Account 69;Account 81;Individuals 59;Individuals 71;6.63;C&CCC;GBP;17/09/2021 9:03;transaction;UK;0.2;24921
Account 82;Account 46;Individuals 72;Individuals 36;6.05;C&CCC;GBP;17/09/2021 9:03;transaction;UK;0.2;24922
Account 31;Account 66;Individuals 21;Individuals 56;60.19;Paym;GBP;17/09/2021 9:03;transaction;UK;0.2;24923
Account 6;Account 8;Businesses 6;Businesses 8;270.68;CHAPS;GBP;17/09/2021 9:03;transaction;UK;0.1;24924
Account 6;Account 8;Businesses 6;Businesses 8;2440.27;LINK;GBP;17/09/2021 9:03;transaction;UK;0.1;24925
Account 6;Account 8;Businesses 6;Businesses 8;1481.24;C&CCC;GBP;17/09/2021 9:03;transaction;UK;0.1;24926
Account 6;Account 8;Businesses 6;Businesses 8;352.52;C&CCC;GBP;17/09/2021 9:03;transaction;UK;0.1;24927
Account 6;Account 8;Businesses 6;Businesses 8;734.98;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.1;24928
Account 6;Account 8;Businesses 6;Businesses 8;858.16;FPS;GBP;17/09/2021 9:03;transaction;UK;0.1;24929
Account 6;Account 8;Businesses 6;Businesses 8;1162.25;C&CCC;GBP;17/09/2021 9:03;transaction;UK;0.1;24930
Account 6;Account 8;Businesses 6;Businesses 8;339.97;CHAPS;GBP;17/09/2021 9:03;transaction;UK;0.1;24931
Account 6;Account 8;Businesses 6;Businesses 8;2079.29;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.1;24932
Account 6;Account 8;Businesses 6;Businesses 8;1164.65;C&CCC;GBP;17/09/2021 9:03;transaction;UK;0.1;24933
Account 6;Account 8;Businesses 6;Businesses 8;695.14;FPS;GBP;17/09/2021 9:03;transaction;UK;0.1;24934
Account 6;Account 8;Businesses 6;Businesses 8;2890.76;LINK;GBP;17/09/2021 9:03;transaction;UK;0.1;24935
Account 6;Account 8;Businesses 6;Businesses 8;867.32;Paym;GBP;17/09/2021 9:03;transaction;UK;0.1;24936
Account 6;Account 8;Businesses 6;Businesses 8;272.6;C&CCC;GBP;17/09/2021 9:03;transaction;UK;0.1;24937
Account 6;Account 8;Businesses 6;Businesses 8;927.94;CHAPS;GBP;17/09/2021 9:03;transaction;UK;0.1;24938
Account 6;Account 8;Businesses 6;Businesses 8;20.15;Paym;GBP;17/09/2021 9:03;transaction;UK;0.1;24939
Account 6;Account 8;Businesses 6;Businesses 8;3030.35;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.1;24940
Account 6;Account 8;Businesses 6;Businesses 8;343.18;CHAPS;GBP;17/09/2021 9:03;transaction;UK;0.1;24941
Account 6;Account 8;Businesses 6;Businesses 8;20.11;Paym;GBP;17/09/2021 9:03;transaction;UK;0.1;24942
Account 6;Account 8;Businesses 6;Businesses 8;1678.11;FPS;GBP;17/09/2021 9:03;transaction;UK;0.1;24943
Account 6;Account 8;Businesses 6;Businesses 8;2590.87;Paym;GBP;17/09/2021 9:03;transaction;UK;0.1;24944
Account 6;Account 8;Businesses 6;Businesses 8;1033.18;C&CCC;GBP;17/09/2021 9:03;transaction;UK;0.1;24945
Account 6;Account 8;Businesses 6;Businesses 8;4112.51;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.1;24946
Account 6;Account 8;Businesses 6;Businesses 8;1473.58;C&CCC;GBP;17/09/2021 9:03;transaction;UK;0.1;24947
Account 6;Account 8;Businesses 6;Businesses 8;959.33;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.1;24948
Account 6;Account 8;Businesses 6;Businesses 8;2598.47;FPS;GBP;17/09/2021 9:03;transaction;UK;0.1;24949
Account 6;Account 8;Businesses 6;Businesses 8;4199.47;FPS;GBP;17/09/2021 9:03;transaction;UK;0.1;24950
Account 6;Account 8;Businesses 6;Businesses 8;385.43;FPS;GBP;17/09/2021 9:03;transaction;UK;0.1;24951
Account 6;Account 8;Businesses 6;Businesses 8;518.04;FPS;GBP;17/09/2021 9:03;transaction;UK;0.1;24952
Account 6;Account 8;Businesses 6;Businesses 8;1520.5;Paym;GBP;17/09/2021 9:03;transaction;UK;0.1;24953
Account 6;Account 8;Businesses 6;Businesses 8;1093.92;FPS;GBP;17/09/2021 9:03;transaction;UK;0.1;24954
Account 6;Account 8;Businesses 6;Businesses 8;736.4;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.1;24955
Account 6;Account 8;Businesses 6;Businesses 8;283.19;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.1;24956
Account 6;Account 8;Businesses 6;Businesses 8;745.23;LINK;GBP;17/09/2021 9:03;transaction;UK;0.1;24957
Account 6;Account 8;Businesses 6;Businesses 8;1373.57;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.1;24958
Account 6;Account 8;Businesses 6;Businesses 8;205.38;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.1;24959
Account 6;Account 8;Businesses 6;Businesses 8;723.23;LINK;GBP;17/09/2021 9:03;transaction;UK;0.1;24960
Account 6;Account 8;Businesses 6;Businesses 8;586.76;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.1;24961
Account 6;Account 8;Businesses 6;Businesses 8;379.43;Paym;GBP;17/09/2021 9:03;transaction;UK;0.1;24962
Account 44;Account 60;Individuals 34;Individuals 50;20.27;LINK;GBP;17/09/2021 9:03;transaction;UK;0.2;24963
Account 44;Account 60;Individuals 34;Individuals 50;40.91;CHAPS;GBP;17/09/2021 9:03;transaction;UK;0.2;24964
Account 4;Account 6;Businesses 4;Businesses 6;259.69;Paym;GBP;17/09/2021 9:03;transaction;UK;0.1;24965
Account 4;Account 6;Businesses 4;Businesses 6;2963.72;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.1;24966
Account 19;Account 97;Individuals 9;Individuals 87;48.59;C&CCC;GBP;17/09/2021 9:03;transaction;UK;0.2;24967
Account 10;Account 83;Fraudulent_individuals 0;Individuals 73;16.96;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.2;24968
Account 10;Account 83;Fraudulent_individuals 0;Individuals 73;210.42;LINK;GBP;17/09/2021 9:03;transaction;UK;0.2;24969
Account 10;Account 83;Fraudulent_individuals 0;Individuals 73;210.42;FPS;GBP;17/09/2021 9:03;transaction;UK;0.2;24970
Account 46;Account 52;Individuals 36;Individuals 42;11.88;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.2;24971
Account 46;Account 52;Individuals 36;Individuals 42;21.31;CHAPS;GBP;17/09/2021 9:03;transaction;UK;0.2;24972
Account 46;Account 2;Individuals 36;Businesses 2;7.82;CHAPS;GBP;17/09/2021 9:03;transaction;UK;0.2;24973
Account 46;Account 52;Individuals 36;Individuals 42;27.91;LINK;GBP;17/09/2021 9:03;transaction;UK;0.2;24974
Account 46;Account 52;Individuals 36;Individuals 42;22.72;C&CCC;GBP;17/09/2021 9:03;transaction;UK;0.2;24975
Account 1;Account 6;Businesses 1;Businesses 6;2889.43;Paym;GBP;17/09/2021 9:03;transaction;UK;0.1;24976
Account 1;Account 6;Businesses 1;Businesses 6;586.27;FPS;GBP;17/09/2021 9:03;transaction;UK;0.1;24977
Account 1;Account 6;Businesses 1;Businesses 6;242.1;LINK;GBP;17/09/2021 9:03;transaction;UK;0.1;24978
Account 1;Account 6;Businesses 1;Businesses 6;2538.79;LINK;GBP;17/09/2021 9:03;transaction;UK;0.1;24979
Account 1;Account 6;Businesses 1;Businesses 6;1791.85;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.1;24980
Account 1;Account 6;Businesses 1;Businesses 6;587.24;CHAPS;GBP;17/09/2021 9:03;transaction;UK;0.1;24981
Account 1;Account 6;Businesses 1;Businesses 6;521.13;LINK;GBP;17/09/2021 9:03;transaction;UK;0.1;24982
Account 1;Account 6;Businesses 1;Businesses 6;901.95;FPS;GBP;17/09/2021 9:03;transaction;UK;0.1;24983
Account 1;Account 6;Businesses 1;Businesses 6;1161.87;Paym;GBP;17/09/2021 9:03;transaction;UK;0.1;24984
Account 1;Account 6;Businesses 1;Businesses 6;656.84;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.1;24985
Account 1;Account 6;Businesses 1;Businesses 6;205.38;CHAPS;GBP;17/09/2021 9:03;transaction;UK;0.1;24986
Account 1;Account 6;Businesses 1;Businesses 6;2467.24;Paym;GBP;17/09/2021 9:03;transaction;UK;0.1;24987
Account 1;Account 6;Businesses 1;Businesses 6;840.15;CHAPS;GBP;17/09/2021 9:03;transaction;UK;0.1;24988
Account 1;Account 6;Businesses 1;Businesses 6;3757.99;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.1;24989
Account 1;Account 6;Businesses 1;Businesses 6;1946.06;Paym;GBP;17/09/2021 9:03;transaction;UK;0.1;24990
Account 1;Account 6;Businesses 1;Businesses 6;1792.2;C&CCC;GBP;17/09/2021 9:03;transaction;UK;0.1;24991
Account 1;Account 6;Businesses 1;Businesses 6;213.7;CHAPS;GBP;17/09/2021 9:03;transaction;UK;0.1;24992
Account 1;Account 6;Businesses 1;Businesses 6;7.67;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.1;24993
Account 1;Account 6;Businesses 1;Businesses 6;3174.8;CHAPS;GBP;17/09/2021 9:03;transaction;UK;0.1;24994
Account 1;Account 6;Businesses 1;Businesses 6;762.96;C&CCC;GBP;17/09/2021 9:03;transaction;UK;0.1;24995
Account 1;Account 6;Businesses 1;Businesses 6;106.14;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.1;24996
Account 1;Account 6;Businesses 1;Businesses 6;297.53;C&CCC;GBP;17/09/2021 9:03;transaction;UK;0.1;24997
Account 1;Account 6;Businesses 1;Businesses 6;342.72;Paym;GBP;17/09/2021 9:03;transaction;UK;0.1;24998
Account 1;Account 6;Businesses 1;Businesses 6;555;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.1;24999
Account 1;Account 6;Businesses 1;Businesses 6;889.9;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.1;25000
Account 1;Account 6;Businesses 1;Businesses 6;607.94;FPS;GBP;17/09/2021 9:03;transaction;UK;0.1;25001
Account 1;Account 6;Businesses 1;Businesses 6;69.32;FPS;GBP;17/09/2021 9:03;transaction;UK;0.1;25002
Account 1;Account 6;Businesses 1;Businesses 6;1032.51;FPS;GBP;17/09/2021 9:03;transaction;UK;0.1;25003
Account 1;Account 6;Businesses 1;Businesses 6;638.78;Paym;GBP;17/09/2021 9:03;transaction;UK;0.1;25004
Account 1;Account 6;Businesses 1;Businesses 6;479.4;FPS;GBP;17/09/2021 9:03;transaction;UK;0.1;25005
Account 23;Account 56;Individuals 13;Individuals 46;32.69;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.2;25006
Account 30;Account 66;Individuals 20;Individuals 56;0.9;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.2;25007
Account 30;Account 66;Individuals 20;Individuals 56;68.91;CHAPS;GBP;17/09/2021 9:03;transaction;UK;0.2;25008
Account 37;Account 78;Individuals 27;Individuals 68;16.97;C&CCC;GBP;17/09/2021 9:03;transaction;UK;0.2;25009
Account 37;Account 78;Individuals 27;Individuals 68;18.87;CHAPS;GBP;17/09/2021 9:03;transaction;UK;0.2;25010
Account 52;Account 54;Individuals 42;Individuals 44;40.75;C&CCC;GBP;17/09/2021 9:03;transaction;UK;0.2;25011
Account 85;Account 13;Individuals 75;Fraudulent_individuals 3;59.55;FPS;GBP;17/09/2021 9:03;transaction;UK;0.2;25012
Account 81;Account 26;Individuals 71;Individuals 16;0.92;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.2;25013
Account 20;Account 24;Individuals 10;Individuals 14;38.47;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.2;25014
Account 20;Account 24;Individuals 10;Individuals 14;22.05;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.2;25015
Account 16;Account 36;Fraudulent_individuals 6;Individuals 26;38.62;LINK;GBP;17/09/2021 9:03;transaction;UK;0.2;25016
Account 42;Account 56;Individuals 32;Individuals 46;30.8;LINK;GBP;17/09/2021 9:03;transaction;UK;0.2;25017
Account 42;Account 56;Individuals 32;Individuals 46;18.23;Paym;GBP;17/09/2021 9:03;transaction;UK;0.2;25018
Account 42;Account 56;Individuals 32;Individuals 46;15.77;FPS;GBP;17/09/2021 9:03;transaction;UK;0.2;25019
Account 42;Account 56;Individuals 32;Individuals 46;38.36;C&CCC;GBP;17/09/2021 9:03;transaction;UK;0.2;25020
Account 42;Account 56;Individuals 32;Individuals 46;51.06;LINK;GBP;17/09/2021 9:03;transaction;UK;0.2;25021
Account 42;Account 56;Individuals 32;Individuals 46;32.4;Paym;GBP;17/09/2021 9:03;transaction;UK;0.2;25022
Account 42;Account 56;Individuals 32;Individuals 46;58.5;FPS;GBP;17/09/2021 9:03;transaction;UK;0.2;25023
Account 11;Account 61;Fraudulent_individuals 1;Individuals 51;5.82;Bacs;GBP;17/09/2021 9:03;transaction;UK;0.2;25024
Account 56;Account 92;Individuals 46;Individuals 82;3.93;C&CCC;GBP;17/09/2021 9:03;transaction;UK;0.2;25025
Account 26;Account 58;Individuals 16;Individuals 48;0.91;LINK;GBP;17/09/2021 9:03;transaction;UK;0.2;25026
Account 98;Account 87;Individuals 88;Individuals 77;3.67;CHAPS;GBP;17/09/2021 9:03;transaction;UK;0.2;25027
Account 98;Account 87;Individuals 88;Individuals 77;210.42;C&CCC;GBP;17/09/2021 9:03;transaction;UK;0.2;25028
Account 5;Account 43;Businesses 5;Individuals 33;231.37;Bacs;GBP;17/09/2021 9:03;transaction;UK;3.1;25029
